
"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location","location_address","location_city","location_state","location_zip",":@computed_region_awaf_s7ux",":@computed_region_6mkv_f3dw",":@computed_region_vrxf_vc4k",":@computed_region_bdys_3d7i",":@computed_region_43wa_7qmu",":@computed_region_rpca_8um6",":@computed_region_d9mm_jgwp",":@computed_region_d3ds_rm58"
"11838395","JC445449","2019-09-23T16:45:00.000","029XX W FULTON ST","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","1222","012","27","27","08A","1156720","1901865","2019","2019-09-30T16:16:28.000","41.886494373","-87.699941422","POINT (-87.699941422 41.886494373)","","","","","41","21184","28","50","46","28","15","77"
"11838517","JC445564","2019-09-23T16:45:00.000","076XX S CORNELL AVE","1812","NARCOTICS","POSS: CANNABIS MORE THAN 30GMS","ALLEY","true","false","0411","004","8","43","18","1188562","1854629","2019","2019-09-30T16:16:28.000","41.756171543","-87.584523064","POINT (-87.584523064 41.756171543)","","","","","9","22538","39","188","35","24","19","224"
"11838625","JC445437","2019-09-23T16:43:00.000","044XX S CALUMET AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0215","002","3","38","03","1179174","1875655","2019","2019-09-30T16:16:28.000","41.814088014","-87.61828694","POINT (-87.61828694 41.814088014)","","","","","12","4301","4","162","9","36","24","98"
"11840344","JC447821","2019-09-23T16:40:00.000","062XX N WESTERN AVE","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false","2413","024","50","2","06","1159187","1941409","2019","2019-09-30T16:16:28.000","41.994955299","-87.689791795","POINT (-87.689791795 41.994955299)","","","","","42","4450","20","53","27","50","11","52"
"11838749","JC445441","2019-09-23T16:40:00.000","0000X E ROOSEVELT RD","0340","ROBBERY","ATTEMPT: STRONGARM-NO WEAPON","SIDEWALK","false","false","0123","001","4","32","03","1177105","1895080","2019","2019-09-30T16:16:28.000","41.867438661","-87.625288774","POINT (-87.625288774 41.867438661)","","","","","48","14913","34","374","9","35","22","94"
"11838604","JC445461","2019-09-23T16:36:00.000","023XX W ROOSEVELT RD","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","CTA BUS","false","false","1225","012","28","28","08B","1160727","1894653","2019","2019-09-30T16:16:28.000","41.866621882","-87.685426633","POINT (-87.685426633 41.866621882)","","","","","8","14920","29","757","23","28","15","139"
"11838361","JC445427","2019-09-23T16:35:00.000","017XX S STATE ST","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","POLICE FACILITY/VEH PARKING LOT","false","false","0131","001","3","33","14","1176607","1891853","2019","2019-09-30T16:16:28.000","41.858594819","-87.627214427","POINT (-87.627214427 41.858594819)","","","","","12","21194","34","330","9","40","22","94"
"11838369","JC445469","2019-09-23T16:34:00.000","029XX W ROOSEVELT RD","2024","NARCOTICS","POSS: HEROIN(WHITE)","PARK PROPERTY","true","false","1022","010","24","29","18","1157125","1894574","2019","2019-09-30T16:16:28.000","41.866478936","-87.698652145","POINT (-87.698652145 41.866478936)","","","","","36","21569","30","35","14","57","21","152"
"11838448","JC445568","2019-09-23T16:30:00.000","0000X E HUBBARD ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","1834","018","42","8","06","1176559","1903327","2019","2019-09-30T16:16:28.000","41.890081244","-87.62704405","POINT (-87.62704405 41.890081244)","","","","","22","21182","37","626","36","6","14","74"
"11838417","JC445490","2019-09-23T16:30:00.000","048XX W NELSON ST","0560","ASSAULT","SIMPLE","SIDEWALK","false","false","2521","025","31","19","08A","1143567","1919841","2019","2019-09-30T16:16:28.000","41.936078696","-87.747792309","POINT (-87.747792309 41.936078696)","","","","","7","22618","19","355","17","21","6","176"
"11838725","JC445501","2019-09-23T16:30:00.000","079XX S DR MARTIN LUTHER KING JR DR","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","0623","006","6","44","14","1180275","1852549","2019","2019-09-30T16:16:28.000","41.750657714","-87.614956494","POINT (-87.614956494 41.750657714)","","","","","31","21546","40","406","32","61","20","228"
"11838440","JC445554","2019-09-23T16:30:00.000","039XX W IRVING PARK RD","2820","OTHER OFFENSE","TELEPHONE THREAT","OTHER","false","false","1723","017","45","16","08A","1149236","1926287","2019","2019-09-30T16:16:28.000","41.953658901","-87.72679039","POINT (-87.72679039 41.953658901)","","","","","28","21538","16","326","50","39","1","20"
"11838446","JC445430","2019-09-23T16:30:00.000","033XX W ROOSEVELT RD","1310","CRIMINAL DAMAGE","TO PROPERTY","OTHER","false","false","1134","011","24","29","14","1154468","1894517","2019","2019-09-30T16:16:28.000","41.866376012","-87.708407828","POINT (-87.708407828 41.866376012)","","","","","36","21569","30","98","14","30","16","140"
"11838410","JC445464","2019-09-23T16:29:00.000","022XX S KOLIN AVE","141C","WEAPONS VIOLATION","UNLAWFUL USE OTHER DANG WEAPON","SIDEWALK","true","false","1013","010","22","29","15","1147996","1888852","2019","2019-09-30T16:16:28.000","41.850957372","-87.732312933","POINT (-87.732312933 41.850957372)","","","","","14","21569","30","125","28","57","21","161"
"11838404","JC445466","2019-09-23T16:26:00.000","079XX S COTTAGE GROVE AVE","1812","NARCOTICS","POSS: CANNABIS MORE THAN 30GMS","SIDEWALK","true","false","0624","006","8","44","18","1182931","1852587","2019","2019-09-30T16:16:28.000","41.750700724","-87.60522257","POINT (-87.60522257 41.750700724)","","","","","9","21546","40","11","35","61","20","227"
"11838403","JC445435","2019-09-23T16:25:00.000","130XX S EVANS AVE","0820","THEFT","$500 AND UNDER","CHA PARKING LOT/GROUNDS","false","false","0533","005","9","54","06","1183714","1818678","2019","2019-09-30T16:16:28.000","41.657631913","-87.603406514","POINT (-87.603406514 41.657631913)","","","","","30","4460","51","9","43","47","10","221"
"11838358","JC445407","2019-09-23T16:24:00.000","066XX S FRANCISCO AVE","0560","ASSAULT","SIMPLE","STREET","false","false","0831","008","17","66","08A","1158188","1860519","2019","2019-09-30T16:16:28.000","41.773006153","-87.695677542","POINT (-87.695677542 41.773006153)","","","","","44","21867","64","382","31","58","13","208"
"11838321","JC445400","2019-09-23T16:20:00.000","009XX N CAMBRIDGE AVE","1350","CRIMINAL TRESPASS","TO STATE SUP LAND","CHA PARKING LOT/GROUNDS","true","false","1823","018","27","8","26","1172509","1906366","2019","2019-09-30T16:16:28.000","41.898510953","-87.641827395","POINT (-87.641827395 41.898510953)","","","","","41","14926","37","617","46","54","14","51"
"11838621","JC445658","2019-09-23T16:20:00.000","130XX S EVANS AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","CHA PARKING LOT/GROUNDS","false","true","0533","005","9","54","14","1183714","1818691","2019","2019-09-30T16:16:28.000","41.657667587","-87.603406111","POINT (-87.603406111 41.657667587)","","","","","30","4460","51","9","43","47","10","221"
"11838494","JC445415","2019-09-23T16:20:00.000","047XX N LINCOLN AVE","0460","BATTERY","SIMPLE","STREET","true","false","1911","019","47","4","08B","1159879","1931235","2019","2019-09-30T16:16:28.000","41.96702311","-87.687528455","POINT (-87.687528455 41.96702311)","","","","","13","21849","6","665","18","20","5","10"
"11838496","JC445546","2019-09-23T16:20:00.000","017XX N CLYBOURN AVE","1752","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER","PARK PROPERTY","false","false","1813","018","2","7","17","1169630","1911577","2019","2019-09-30T16:16:28.000","41.912873436","-87.652249738","POINT (-87.652249738 41.912873436)","","","","","16","21190","68","168","11","16","14","189"
"11838480","JC445452","2019-09-23T16:19:00.000","053XX S GREENWOOD AVE","0460","BATTERY","SIMPLE","STREET","false","false","0233","002","5","41","08B","1184281","1870132","2019","2019-09-30T16:16:28.000","41.798814346","-87.599727141","POINT (-87.599727141 41.798814346)","","","","","1","21192","8","441","33","10","24","124"
"11845939","JC445390","2019-09-23T16:17:00.000","030XX W HARRISON ST","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, GROUNDS","false","false","1134","011","28","27","08A",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11838356","JC445444","2019-09-23T16:17:00.000","050XX S EAST END AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","OTHER","true","false","0222","002","5","39","18","1188165","1871757","2019","2019-09-30T16:16:28.000","41.803181616","-87.585432024","POINT (-87.585432024 41.803181616)","","","","","1","21192","5","400","33","10","24","113"
"11838499","JC445387","2019-09-23T16:16:00.000","056XX W THOMAS ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","STREET","true","false","1511","015","29","25","15","1138564","1906771","2019","2019-09-30T16:16:28.000","41.900305436","-87.766496537","POINT (-87.766496537 41.900305436)","","","","","52","4299","26","671","7","5","25","70"
"11838514","JC445438","2019-09-23T16:15:00.000","037XX N LECLAIRE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","false","1634","016","45","15","08B","1141691","1924554","2019","2019-09-30T16:16:28.000","41.949046572","-87.75456992","POINT (-87.75456992 41.949046572)","","","","","20","22618","15","360","50","21","12","26"
"11839763","JC445612","2019-09-23T16:15:00.000","052XX N MILWAUKEE AVE","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE","false","false","1623","016","45","11","06","1138195","1934009","2019","2019-09-30T16:16:28.000","41.975056027","-87.7671912","POINT (-87.7671912 41.975056027)","","","","","20","21869","11","780","50","48","12","58"
"11838978","JC446116","2019-09-23T16:15:00.000","018XX N PAULINA ST","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE PORCH/HALLWAY","false","false","1433","014","32","22","26","1164723","1912377","2019","2019-09-30T16:16:28.000","41.9151742","-87.670254086","POINT (-87.670254086 41.9151742)","","","","","16","21560","23","209","40","4","7","191"
"11838402","JC445414","2019-09-23T16:14:00.000","013XX N CLAREMONT AVE","051A","ASSAULT","AGGRAVATED: HANDGUN","SCHOOL, PUBLIC, BUILDING","false","false","1424","014","1","24","04A","1160499","1908800","2019","2019-09-30T16:16:28.000","41.905447207","-87.685871795","POINT (-87.685871795 41.905447207)","","","","","24","21560","25","516","41","4","7","200"
"11840846","JC445659","2019-09-23T16:08:00.000","012XX N WOOD ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","1424","014","1","24","05","1164167","1908473","2019","2019-09-30T16:16:28.000","41.904473134","-87.672407283","POINT (-87.672407283 41.904473134)","","","","","24","21560","25","481","41","4","7","200"
"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location","location_address","location_city","location_state","location_zip",":@computed_region_awaf_s7ux",":@computed_region_6mkv_f3dw",":@computed_region_vrxf_vc4k",":@computed_region_bdys_3d7i",":@computed_region_43wa_7qmu",":@computed_region_rpca_8um6",":@computed_region_d9mm_jgwp",":@computed_region_d3ds_rm58"
"11846376","JC455135","2019-09-30T23:57:00.000","016XX E 79TH ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0414","004","8","43","08B","1188721","1852930","2019","2019-10-07T16:12:43.000","41.751505533","-87.583994603","POINT (-87.583994603 41.751505533)","","","","","9","22538","39","188","35","24","19","222"
"11846324","JC455125","2019-09-30T23:55:00.000","0000X S KILBOURN AVE","2027","NARCOTICS","POSS: CRACK","STREET","true","false","1113","011","28","26","18","1146395","1899523","2019","2019-10-07T16:12:43.000","41.880270522","-87.737917367","POINT (-87.737917367 41.880270522)","","","","","11","21572","27","716","23","30","16","90"
"11846407","JC455161","2019-09-30T23:50:00.000","070XX S EBERHART AVE","0320","ROBBERY","STRONGARM - NO WEAPON","ALLEY","false","false","0322","003","6","69","03","1180792","1858550","2019","2019-10-07T16:12:43.000","41.767113236","-87.612877811","POINT (-87.612877811 41.767113236)","","","","","31","22260","67","480","32","60","18","211"
"11846336","JC455138","2019-09-30T23:46:00.000","030XX E 83RD ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","VACANT LOT/LAND","true","false","0424","004","7","46","24","1197718","1850517","2019","2019-10-07T16:12:43.000","41.744664332","-87.551105973","POINT (-87.551105973 41.744664332)","","","","","47","21202","42","505","37","25","19","239"
"11846348","JC455123","2019-09-30T23:42:00.000","132XX S LANGLEY AVE","0460","BATTERY","SIMPLE","CHA PARKING LOT/GROUNDS","false","false","0533","005","9","54","08B","1183285","1817398","2019","2019-10-07T16:12:43.000","41.654129358","-87.605015866","POINT (-87.605015866 41.654129358)","","","","","30","4460","51","10","43","47","10","221"
"11846355","JC455108","2019-09-30T23:40:00.000","074XX S SOUTH SHORE DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0334","003","7","43","08B","1195740","1856661","2019","2019-10-07T16:12:43.000","41.761573042","-87.558150634","POINT (-87.558150634 41.761573042)","","","","","43","22538","39","421","37","24","18","213"
"11846313","JC455104","2019-09-30T23:40:00.000","055XX S PRAIRIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0231","002","20","40","08B","1178989","1868171","2019","2019-10-07T16:12:43.000","41.793555476","-87.619193621","POINT (-87.619193621 41.793555476)","","","","","53","22260","7","402","4","60","24","125"
"11846381","JC455115","2019-09-30T23:40:00.000","069XX S HARPER AVE","0460","BATTERY","SIMPLE","APARTMENT","true","true","0332","003","5","43","08B","1187587","1859114","2019","2019-10-07T16:12:43.000","41.768502017","-87.587953755","POINT (-87.587953755 41.768502017)","","","","","32","22260","39","416","33","60","18","212"
"11846960","JC455775","2019-09-30T23:40:00.000","132XX S LANGLEY AVE","0420","BATTERY","AGGRAVATED:KNIFE/CUTTING INSTR","CHA PARKING LOT/GROUNDS","false","false","0533","005","9","54","04B","1183285","1817398","2019","2019-10-07T16:12:43.000","41.654129358","-87.605015866","POINT (-87.605015866 41.654129358)","","","","","30","4460","51","10","43","47","10","221"
"11846305","JC455127","2019-09-30T23:39:00.000","084XX S CRANDON AVE","5112","OTHER OFFENSE","GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION","STREET","true","false","0412","004","8","46","26","1192973","1849561","2019","2019-10-07T16:12:43.000","41.742158034","-87.568523068","POINT (-87.568523068 41.742158034)","","","","","9","21202","42","507","35","25","19","240"
"11846319","JC455113","2019-09-30T23:39:00.000","084XX S CRANDON AVE","2028","NARCOTICS","POSS: SYNTHETIC DRUGS","STREET","true","false","0412","004","8","46","18","1192973","1849561","2019","2019-10-07T16:12:43.000","41.742158034","-87.568523068","POINT (-87.568523068 41.742158034)","","","","","9","21202","42","507","35","25","19","240"
"11846283","JC455105","2019-09-30T23:36:00.000","040XX S PRAIRIE AVE","1812","NARCOTICS","POSS: CANNABIS MORE THAN 30GMS","SIDEWALK","true","false","0213","002","3","38","18","1178706","1878290","2019","2019-10-07T16:12:43.000","41.821329345","-87.619923345","POINT (-87.619923345 41.821329345)","","","","","12","4301","4","163","9","36","24","102"
"11846396","JC455144","2019-09-30T23:34:00.000","054XX S ARCHER AVE","031A","ROBBERY","ARMED: HANDGUN","STREET","false","false","0814","008","23","56","03","1144801","1869688","2019","2019-10-07T16:12:43.000","41.798429303","-87.744521435","POINT (-87.744521435 41.798429303)","","","","","35","22268","53","173","8","7","13","112"
"11846315","JC455099","2019-09-30T23:33:00.000","078XX S EMERALD AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0621","006","17","71","08B","1172661","1852858","2019","2019-10-07T16:12:43.000","41.751676712","-87.642848597","POINT (-87.642848597 41.751676712)","","","","","17","21554","70","556","31","59","20","229"
"11846429","JC455175","2019-09-30T23:33:00.000","028XX S DR MARTIN LUTHER KING JR DR","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","APARTMENT","false","true","0133","001","4","35","08B","1179375","1886199","2019","2019-10-07T16:12:43.000","41.843016958","-87.61722727","POINT (-87.61722727 41.843016958)","","","","","1","21194","1","560","10","40","22","163"
"11846528","JC455342","2019-09-30T23:30:00.000","072XX S PRINCETON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0731","007","6","69","07","1175546","1856990","2019","2019-10-07T16:12:43.000","41.762951389","-87.632153051","POINT (-87.632153051 41.762951389)","","","","","17","21559","67","494","32","11","17","210"
"11846468","JC455234","2019-09-30T23:30:00.000","064XX S LAMON AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","0813","008","13","64","06","1144823","1861489","2019","2019-10-07T16:12:43.000","41.775929479","-87.744646625","POINT (-87.744646625 41.775929479)","","","","","23","22268","62","337","15","7","13","271"
"11846398","JC455139","2019-09-30T23:30:00.000","106XX S BENSLEY AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0434","004","7","51","08A","1194551","1834994","2019","2019-10-07T16:12:43.000","41.702146201","-87.563218863","POINT (-87.563218863 41.702146201)","","","","","47","21202","48","174","47","25","19","255"
"11846325","JC455102","2019-09-30T23:30:00.000","001XX S SPRINGFIELD AVE","5007","OTHER OFFENSE","OTHER WEAPONS VIOLATION","STREET","true","false","1122","011","28","26","26","1150408","1899296","2019","2019-10-07T16:12:43.000","41.879570265","-87.72318787","POINT (-87.72318787 41.879570265)","","","","","11","21572","27","736","23","30","16","82"
"11846387","JC455093","2019-09-30T23:30:00.000","111XX S EMERALD AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","2233","022","34","49","14","1173302","1830963","2019","2019-10-07T16:12:43.000","41.691579605","-87.641144759","POINT (-87.641144759 41.691579605)","","","","","45","21861","45","486","22","19","9","258"
"11846390","JC455100","2019-09-30T23:29:00.000","047XX S INDIANA AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","APARTMENT","false","true","0224","002","3","38","04B","1178398","1873634","2019","2019-10-07T16:12:43.000","41.808559899","-87.621194785","POINT (-87.621194785 41.808559899)","","","","","12","21192","4","448","9","10","24","107"
"11846369","JC455087","2019-09-30T23:25:00.000","069XX S JUSTINE ST","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","0734","007","16","67","08A","1167205","1858628","2019","2019-10-07T16:12:43.000","41.767628788","-87.66267745","POINT (-87.66267745 41.767628788)","","","","","17","22257","65","284","2","23","17","216"
"11846279","JC455107","2019-09-30T23:25:00.000","012XX W 87TH ST","2027","NARCOTICS","POSS: CRACK","PARKING LOT/GARAGE(NON.RESID.)","true","false","0613","006","21","71","18","1169735","1847096","2019","2019-10-07T16:12:43.000","41.735928928","-87.653737765","POINT (-87.653737765 41.735928928)","","","","","18","21554","70","531","13","59","20","233"
"11846342","JC455096","2019-09-30T23:22:00.000","054XX W CHICAGO AVE","2027","NARCOTICS","POSS: CRACK","PARKING LOT/GARAGE(NON.RESID.)","true","false","1524","015","37","25","18","1139890","1904803","2019","2019-10-07T16:12:43.000","41.894880861","-87.761674181","POINT (-87.761674181 41.894880861)","","","","","4","22216","26","673","45","32","25","67"
"11846306","JC455091","2019-09-30T23:20:00.000","018XX N KARLOV AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","2534","025","35","20","03","1148761","1911883","2019","2019-10-07T16:12:43.000","41.914142284","-87.728909857","POINT (-87.728909857 41.914142284)","","","","","27","22615","21","135","12","2","6","194"
"11846479","JC455101","2019-09-30T23:20:00.000","002XX E ONTARIO ST","0320","ROBBERY","STRONGARM - NO WEAPON","SIDEWALK","false","false","1834","018","42","8","03","1178151","1904545","2019","2019-10-07T16:12:43.000","41.893387387","-87.621160453","POINT (-87.621160453 41.893387387)","","","","","22","21182","37","159","36","6","14","74"
"11846426","JC455097","2019-09-30T23:09:00.000","031XX W CHICAGO AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","SMALL RETAIL STORE","false","false","1221","012","27","23","14","1155074","1905156","2019","2019-10-07T16:12:43.000","41.895558372","-87.705897593","POINT (-87.705897593 41.895558372)","","","","","41","21560","24","177","46","28","15","80"
"11846278","JC455079","2019-09-30T23:05:00.000","059XX S CALUMET AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0232","002","20","40","14","1179497","1865734","2019","2019-10-07T16:12:43.000","41.786856524","-87.617405257","POINT (-87.617405257 41.786856524)","","","","","53","22260","7","164","4","60","24","268"
"11846350","JC455086","2019-09-30T23:04:00.000","087XX S COMMERCIAL AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","SIDEWALK","true","false","0424","004","10","46","15","1197658","1847668","2019","2019-10-07T16:12:43.000","41.736847954","-87.551420665","POINT (-87.551420665 41.736847954)","","","","","47","21202","42","509","47","25","19","238"
"11846329","JC455070","2019-09-30T23:03:00.000","032XX W MAYPOLE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENTIAL YARD (FRONT/BACK)","false","true","1123","011","28","27","08B","1154770","1900800","2019","2019-10-07T16:12:43.000","41.88361118","-87.707130873","POINT (-87.707130873 41.88361118)","","","","","11","21572","28","176","23","30","16","86"
"11846276","JC455073","2019-09-30T23:00:00.000","040XX S WABASH AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0213","002","3","38","08B","1177385","1878208","2019","2019-10-07T16:12:43.000","41.821134326","-87.624771883","POINT (-87.624771883 41.821134326)","","","","","12","4301","4","163","9","36","24","102"
"11846514","JC455301","2019-09-30T23:00:00.000","021XX N MONITOR AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2515","025","36","19","08B","1137054","1913442","2019","2019-10-07T16:12:43.000","41.918638703","-87.771882525","POINT (-87.771882525 41.918638703)","","","","","52","22615","19","57","44","2","6","133"
"11846897","JC455887","2019-09-30T22:45:00.000","009XX E 81ST ST","0460","BATTERY","SIMPLE","STREET","false","false","0631","006","8","44","08B","1183759","1851486","2019","2019-10-07T16:12:43.000","41.747660197","-87.602222699","POINT (-87.602222699 41.747660197)","","","","","9","21546","40","247","35","61","20","235"
"11846456","JC455227","2019-09-30T22:45:00.000","001XX S CLINTON ST","0620","BURGLARY","UNLAWFUL ENTRY","SMALL RETAIL STORE","false","false","0121","001","42","28","05","1172750","1899675","2019","2019-10-07T16:12:43.000","41.880145109","-87.641140471","POINT (-87.641140471 41.880145109)","","","","","48","14914","29","786","36","45","22","91"
"11846966","JC455538","2019-09-30T22:43:00.000","107XX S AVENUE J","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true","0432","004","10","52","26","1202516","1834419","2019","2019-10-07T16:12:43.000","41.700369203","-87.534073551","POINT (-87.534073551 41.700369203)","","","","","47","21202","49","715","47","25","19","247"
"11846341","JC455088","2019-09-30T22:40:00.000","004XX S PULASKI RD","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false","1132","011","28","26","18","1149804","1897479","2019","2019-10-07T16:12:43.000","41.874595975","-87.725452938","POINT (-87.725452938 41.874595975)","","","","","36","21572","27","736","23","30","16","142"
"11846271","JC455076","2019-09-30T22:40:00.000","058XX W WALTON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","1511","015","29","25","08B","1137292","1905740","2019","2019-10-07T16:12:43.000","41.897499211","-87.77119353","POINT (-87.77119353 41.897499211)","","","","","52","4299","26","671","7","5","25","70"
"11846618","JC455455","2019-09-30T22:30:00.000","082XX S ADA ST","1360","CRIMINAL TRESPASS","TO VEHICLE","STREET","false","false","0613","006","21","71","26","1168760","1850195","2019","2019-10-07T16:12:43.000","41.744454094","-87.657220612","POINT (-87.657220612 41.744454094)","","","","","18","21554","70","575","13","59","20","233"
"11847091","JC456083","2019-09-30T22:30:00.000","050XX W BERTEAU AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","OTHER","false","false","1624","016","45","15","26","1141840","1927450","2019","2019-10-07T16:12:43.000","41.956990695","-87.753950247","POINT (-87.753950247 41.956990695)","","","","","20","22618","15","259","50","21","12","15"
"11846262","JC455054","2019-09-30T22:29:00.000","082XX S JUSTINE ST","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","0614","006","21","71","08A","1167436","1850159","2019","2019-10-07T16:12:43.000","41.744383749","-87.662072944","POINT (-87.662072944 41.744383749)","","","","","18","21554","70","575","13","59","20","237"
"11846222","JC455061","2019-09-30T22:25:00.000","038XX W ROOSEVELT RD","2092","NARCOTICS","SOLICIT NARCOTICS ON PUBLICWAY","SIDEWALK","true","false","1011","010","24","29","18","1150993","1894437","2019","2019-10-07T16:12:43.000","41.866225191","-87.721167065","POINT (-87.721167065 41.866225191)","","","","","36","21572","30","33","14","57","21","155"
"11846356","JC455128","2019-09-30T22:19:00.000","042XX S ST LAWRENCE AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true","0214","002","4","38","26","1180964","1877111","2019","2019-10-07T16:12:43.000","41.818042333","-87.611676269","POINT (-87.611676269 41.818042333)","","","","","1","4301","4","583","10","36","24","104"
"11846296","JC455074","2019-09-30T22:15:00.000","073XX S YATES BLVD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0334","003","7","43","03","1193476","1856857","2019","2019-10-07T16:12:43.000","41.762166567","-87.566441838","POINT (-87.566441838 41.762166567)","","","","","43","22538","39","418","37","24","18","213"
"11846331","JC455057","2019-09-30T22:15:00.000","004XX N MONTICELLO AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","1122","011","27","23","14","1151959","1902792","2019","2019-10-07T16:12:43.000","41.889133257","-87.717400656","POINT (-87.717400656 41.889133257)","","","","","41","21572","24","584","46","30","16","82"
"11850625","JC459375","2019-09-30T22:15:00.000","002XX W 19TH ST","0810","THEFT","OVER $500","SIDEWALK","false","false","0914","009","25","34","06",,,"2019","2019-10-07T16:12:43.000",,,,,,,,,,,,,,,
"11846288","JC455067","2019-09-30T22:12:00.000","109XX S DOTY AVE W","0620","BURGLARY","UNLAWFUL ENTRY","PARKING LOT/GARAGE(NON.RESID.)","false","false","0513","005","9","50","05","1185440","1832668","2019","2019-10-07T16:12:43.000","41.695982095","-87.596653142","POINT (-87.596653142 41.695982095)","","","","","30","21861","47","254","43","19","10","260"
"11848754","JC456809","2019-09-30T22:10:00.000","014XX W WASHINGTON BLVD","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false","1224","012","27","28","26","1166880","1900630","2019","2019-10-07T16:12:43.000","41.882893595","-87.662666909","POINT (-87.662666909 41.882893595)","","","","","41","14917","29","63","46","44","15","92"
"11847186","JC456301","2019-09-30T22:10:00.000","023XX N LAKEWOOD AVE","2870","PUBLIC PEACE VIOLATION","PEEPING TOM","RESIDENCE","false","false","1811","018","2","7","24","1167254","1915744","2019","2019-10-07T16:12:43.000","41.924359369","-87.660858504","POINT (-87.660858504 41.924359369)","","","","","16","21190","68","210","34","16","14","186"
"11847619","JC455258","2019-09-30T22:08:00.000","064XX S RICHARDS DR","1310","CRIMINAL DAMAGE","TO PROPERTY","PARK PROPERTY","false","false","0331","003","5","42","14","1189894","1862705","2019","2019-10-07T16:12:43.000","41.778300831","-87.579382212","POINT (-87.579382212 41.778300831)","","","","","32","22538","9","134","33","24","18","262"
"11846263","JC455048","2019-09-30T22:07:00.000","008XX W 104TH ST","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","STREET","true","false","2233","022","34","73","24","1172734","1835883","2019","2019-10-07T16:12:43.000","41.705093346","-87.643079911","POINT (-87.643079911 41.705093346)","","","","","45","21861","72","595","22","13","9","253"
